Account Number,Balance Date,Transaction Value,Balance
51450938,2023-02-06,98.21,255.57999999999998
51450938,2023-02-07,150.92,406.5
51450938,2023-02-10,-67.01,339.49
51471469,2023-01-31,,611.19
51471469,2023-02-05,-103.21,507.9800000000001
51471469,2023-02-10,-1725.1,-1217.12
51471469,2023-02-12,-50.94,-1268.06
51493379,2023-01-31,,436.15
51493379,2023-02-01,69.52,505.66999999999996
51493379,2023-02-08,-49.64,456.03
51504474,2023-01-31,,153.25
51504474,2023-02-01,219.71,372.96000000000004
51504474,2023-02-04,68.14,441.1
51504474,2023-02-04,18.25,459.35
51504474,2023-02-07,-123.24,336.11
51504474,2023-02-08,-1254.7,-918.59
51504474,2023-02-09,134.52,-784.07
51504474,2023-02-12,-126.99,-911.0600000000001
51504474,2023-02-13,-69.63,-980.69
51653690,2023-01-31,,280.41
51653690,2023-02-01,-78.4,202.01000000000002
51653690,2023-02-02,127.6,329.61
51653690,2023-02-06,-179.58,150.03
51653690,2023-02-08,837.3,987.3299999999999
51653868,2023-01-31,,410.88
51653868,2023-02-02,-179.94,230.94
51653868,2023-02-03,104.0,334.94
51653868,2023-02-04,77.66,412.6
51653868,2023-02-06,-138.83,273.77
51653868,2023-02-07,89.6,363.37
51653868,2023-02-07,-43.63,319.73999999999995
51653868,2023-02-09,53.97,373.71
51653868,2023-02-10,1046.8,1420.51
51653868,2023-02-10,-91.66,1328.85
51653868,2023-02-10,-624.8,704.0500000000001
51653868,2023-02-12,-48.09,655.96
51653868,2023-02-13,30.31,686.2700000000001
51653868,2023-02-14,159.73,846.0
51653868,2023-02-14,-132.75,713.25
51718829,2023-01-31,,260.45
51718829,2023-02-04,-905.4,-644.95
51718829,2023-02-05,181.23,-463.7199999999999
51718829,2023-02-05,-860.7,-1324.42
51718829,2023-02-06,-58.84,-1383.26
51718829,2023-02-08,189.92,-1193.34
51718829,2023-02-09,-1043.8,-2237.14
51718829,2023-02-13,813.5,-1423.6399999999999
51718829,2023-02-14,-99.88,-1523.52
51771015,2023-01-31,,876.29
51771015,2023-02-04,87.1,963.39
51771015,2023-02-05,-159.59,803.8
51771015,2023-02-07,100.32,904.1199999999999
51771015,2023-02-11,1035.1,1939.2199999999998
51771015,2023-02-11,147.31,2086.5299999999997
51771015,2023-02-12,115.87,2202.3999999999996
51771015,2023-02-14,-85.81,2116.5899999999997
51774315,2023-01-31,,291.01
51774315,2023-02-06,98.97,389.98
51774315,2023-02-07,38.62,428.59999999999997
51774315,2023-02-10,55.88,484.48
51774315,2023-02-11,-101.84,382.64
51774315,2023-02-12,-78.98,303.65999999999997
51793205,2023-01-31,,715.25
51793205,2023-02-02,1902.2,2617.45
51793205,2023-02-07,-176.26,2441.19
51793205,2023-02-08,-133.59,2307.6
51906599,2023-01-31,,174.48
51906599,2023-02-01,-125.14,49.33999999999999
51906599,2023-02-04,36.24,85.57999999999998
51906599,2023-02-06,-55.84,29.739999999999988
51906599,2023-02-06,-84.58,-54.84000000000001
51906599,2023-02-08,53.25,-1.5900000000000105
51906599,2023-02-10,-86.75,-88.34
51906599,2023-02-13,157.9,69.56
52104303,2023-01-31,,810.97
52104303,2023-02-03,99.85,910.82
52104303,2023-02-04,-77.13,833.69
52104303,2023-02-06,-87.57,746.12
52104303,2023-02-09,-1530.9,-784.7800000000001
52117174,2023-01-31,,932.96
52117174,2023-02-03,-120.56,812.4000000000001
52117174,2023-02-05,-91.78,720.62
52117174,2023-02-08,-43.73,676.89
52117174,2023-02-09,-59.54,617.35
52117174,2023-02-09,-1131.6,-514.2499999999999
52125171,2023-01-31,,973.17
52125171,2023-02-01,112.77,1085.94
52125171,2023-02-02,132.64,1218.58
52125171,2023-02-05,101.6,1320.1799999999998
52125171,2023-02-09,-63.75,1256.4299999999998
52127978,2023-01-31,,84.8
52127978,2023-02-08,-603.0,-518.2
52127978,2023-02-09,-25.95,-544.1500000000001
52127978,2023-02-12,13.57,-530.58
52127978,2023-02-12,-134.36,-664.94
52141048,2023-01-31,,102.68
52141048,2023-02-03,153.58,256.26
52141048,2023-02-04,31.94,288.20000000000005
52141048,2023-02-07,852.6,1140.8000000000002
52141048,2023-02-08,122.19,1262.99
52141048,2023-02-11,144.17,1407.16
52146995,2023-01-31,,322.52
52146995,2023-02-01,69.4,391.91999999999996
52146995,2023-02-02,507.1,899.02
52146995,2023-02-02,-71.52,827.5
52146995,2023-02-05,-49.2,778.3
52146995,2023-02-05,-108.08,670.22
52146995,2023-02-07,135.72,805.94
52146995,2023-02-09,36.71,842.65
52146995,2023-02-11,-93.53,749.12
52146995,2023-02-12,-934.0,-184.88
52146995,2023-02-14,108.65,-76.22999999999999
52203356,2023-01-31,,899.39
52203356,2023-02-03,83.25,982.64
52203356,2023-02-05,189.35,1171.99
52203356,2023-02-05,-168.74,1003.25
52203356,2023-02-08,1316.4,2319.65
52203356,2023-02-11,51.73,2371.38
52213806,2023-01-31,,597.62
52213806,2023-02-12,54.1,651.72
52213806,2023-02-14,97.06,748.78
52213806,2023-02-14,10.22,759.0
52230539,2023-01-31,,394.34
52230539,2023-02-03,-23.24,371.09999999999997
52230539,2023-02-12,197.45,568.55
52230539,2023-02-13,-149.9,418.65
52230539,2023-02-14,-87.3,331.34999999999997
52264506,2023-01-31,,934.07
52264506,2023-02-02,-12.87,921.2
52264506,2023-02-05,139.1,1060.3
52264506,2023-02-06,-105.25,955.0500000000001
52264506,2023-02-08,132.78,1087.83
52264506,2023-02-09,139.7,1227.53
52264506,2023-02-09,-57.45,1170.08
52264506,2023-02-13,-35.46,1134.6200000000001
52264506,2023-02-14,60.97,1195.59
52310499,2023-01-31,,954.51
52310499,2023-02-02,53.0,1007.51
52310499,2023-02-06,81.6,1089.11
52310499,2023-02-14,73.19,1162.3
52317175,2023-01-31,,25.94
52317175,2023-02-10,-90.04,-64.10000000000001
52317175,2023-02-12,-145.55,-209.65000000000003
52317175,2023-02-12,-1145.7,-1355.3500000000001
52317175,2023-02-14,-92.17,-1447.5200000000002
52365238,2023-01-31,,822.17
52365238,2023-02-09,85.45,907.62
52365238,2023-02-12,92.42,1000.04
52366360,2023-01-31,,465.67
52366360,2023-02-02,-61.66,404.01
52366360,2023-02-03,88.74,492.75
52366360,2023-02-06,172.68,665.4300000000001
52366360,2023-02-06,-72.88,592.55
52366360,2023-02-07,-64.41,528.14
52390463,2023-01-31,,172.82
52390463,2023-02-01,147.58,320.4
52390463,2023-02-02,-534.5,-214.10000000000002
52390463,2023-02-03,-79.16,-293.26
52390463,2023-02-03,-220.83,-514.09
52390463,2023-02-04,-30.36,-544.45
52390463,2023-02-14,-117.12,-661.57
52436120,2023-01-31,,904.47
52436120,2023-02-03,109.66,1014.13
52436120,2023-02-07,115.4,1129.53
52436120,2023-02-11,-560.2,569.3299999999999
52442629,2023-01-31,,617.92
52442629,2023-02-03,196.73,814.65
52442629,2023-02-03,-1462.8,-648.15
52442629,2023-02-11,-145.45,-793.5999999999999
52442629,2023-02-12,90.28,-703.3199999999999
52442629,2023-02-14,1290.4,587.0800000000002
52461586,2023-01-31,,596.3
52461586,2023-02-02,755.8,1352.1
52461586,2023-02-06,-59.42,1292.6799999999998
52461586,2023-02-08,101.89,1394.57
52461586,2023-02-08,-1026.8,367.77
52468167,2023-01-31,,369.42
52468167,2023-02-01,-102.76,266.66
52468167,2023-02-02,162.4,429.06
52468167,2023-02-10,48.91,477.97
52480554,2023-01-31,,263.38
52480554,2023-02-04,-130.57,132.81
52480554,2023-02-06,-629.3,-496.48999999999995
52480554,2023-02-10,-85.31,-581.8
52480554,2023-02-11,122.42,-459.37999999999994
52480554,2023-02-12,68.07,-391.30999999999995
52560688,2023-01-31,,622.16
52560688,2023-02-03,55.81,677.97
52560688,2023-02-04,115.54,793.51
52560688,2023-02-10,-1220.5,-426.99
52560688,2023-02-11,-108.41,-535.4
52560688,2023-02-11,-1058.7,-1594.1
52560688,2023-02-12,127.2,-1466.9
52560688,2023-02-12,-115.87,-1582.7700000000002
52747145,2023-01-31,,546.71
52747145,2023-02-02,-107.8,438.91
52747145,2023-02-04,163.28,602.19
52747145,2023-02-09,-155.0,447.19000000000005
52747145,2023-02-11,-107.54,339.65000000000003
52747145,2023-02-12,-165.18,174.47000000000003
52756904,2023-01-31,,428.77
52756904,2023-02-04,-118.08,310.69
52756904,2023-02-05,114.03,424.71999999999997
52756904,2023-02-13,-51.57,373.15
52756904,2023-02-13,-87.03,286.12
52756904,2023-02-14,-67.55,218.57
52805510,2023-01-31,,580.66
52805510,2023-02-09,35.39,616.05
52805510,2023-02-09,-85.32,530.73
52805510,2023-02-10,-153.19,377.53999999999996
52805510,2023-02-13,851.7,1229.24
52814597,2023-01-31,,899.39
52814597,2023-02-01,-1821.6,-922.2099999999999
52814597,2023-02-06,-25.86,-948.0699999999999
52814597,2023-02-10,-831.4,-1779.4699999999998
52814597,2023-02-11,43.89,-1735.58
52814597,2023-02-11,-1129.9,-2865.48
52814597,2023-02-14,7.09,-2858.39
52835507,2023-01-31,,306.68
52835507,2023-02-01,-86.91,219.77
52835507,2023-02-03,-32.77,187.0
52835507,2023-02-05,109.41,296.40999999999997
52835507,2023-02-05,-806.2,-509.7900000000001
52835507,2023-02-08,95.66,-414.1300000000001
52835507,2023-02-10,1098.2,684.0699999999999
52835507,2023-02-13,-262.4,421.66999999999996
52835507,2023-02-14,1053.5,1475.17
52840001,2023-01-31,,746.12
52840001,2023-02-01,88.19,834.31
52840001,2023-02-04,-101.52,732.79
52840001,2023-02-07,814.4,1547.19
52855120,2023-01-31,,880.21
52855120,2023-02-01,160.48,1040.69
52855120,2023-02-02,161.91,1202.6
52855120,2023-02-04,-72.24,1130.3600000000001
52855120,2023-02-09,105.82,1236.18
52855120,2023-02-10,-61.16,1175.02
52855120,2023-02-11,-174.19,1000.83
52855120,2023-02-12,-1640.8,-639.9699999999999
52911248,2023-01-31,,430.16
52911248,2023-02-01,-161.89,268.27000000000004
52911248,2023-02-03,-105.36,162.91000000000003
52911248,2023-02-05,-131.72,31.190000000000055
52911248,2023-02-07,-162.23,-131.03999999999994
52911248,2023-02-08,72.19,-58.84999999999994
52911248,2023-02-10,-83.95,-142.79999999999995
52911248,2023-02-10,-134.99,-277.78999999999996
52911248,2023-02-10,-951.2,-1228.99
52911248,2023-02-10,-2084.1,-3313.09
52911248,2023-02-12,-125.47,-3438.5599999999995
52911248,2023-02-12,-129.73,-3568.2899999999995
52911248,2023-02-13,63.98,-3504.3099999999995
52973634,2023-01-31,,417.09
52973634,2023-02-02,104.98,522.0699999999999
52973634,2023-02-02,80.01,602.0799999999999
52973634,2023-02-03,372.2,974.28
52973634,2023-02-11,6.54,980.8199999999999
52973634,2023-02-11,-129.35,851.47
52973634,2023-02-12,172.13,1023.5999999999999
52973634,2023-02-13,134.58,1158.18
52996436,2023-01-31,,883.35
52996436,2023-02-01,86.03,969.38
52996436,2023-02-03,-173.67,795.71
52996436,2023-02-08,-95.66,700.0500000000001
52996436,2023-02-14,-1290.4,-590.35
53006272,2023-01-31,,761.95
53006272,2023-02-03,134.35,896.3000000000001
53006272,2023-02-06,-90.64,805.6600000000001
53006272,2023-02-08,160.1,965.76
53006272,2023-02-08,-88.99,876.7700000000001
53006272,2023-02-14,157.14,1033.91
53010345,2023-01-31,,131.63
53010345,2023-02-06,-123.61,8.019999999999996
53010345,2023-02-10,169.0,177.01999999999998
53010345,2023-02-10,-145.54,31.47999999999999
53010345,2023-02-14,88.77,120.24999999999999
53046005,2023-01-31,,669.82
53046005,2023-02-01,36.43,706.25
53046005,2023-02-02,52.25,758.5
53046005,2023-02-04,-58.03,700.47
53046005,2023-02-06,-129.51,570.96
53046005,2023-02-13,157.27,728.23
53046005,2023-02-13,74.51,802.7400000000001
53046005,2023-02-13,-125.85,676.8900000000001
53059420,2023-01-31,,531.72
53059420,2023-02-01,-97.79,433.93
53059420,2023-02-02,-129.83,304.1
53059420,2023-02-07,198.21,502.31000000000006
53059420,2023-02-07,140.37,642.6800000000001
53079883,2023-01-31,,489.35
53079883,2023-02-05,-115.08,374.27000000000004
53079883,2023-02-05,-150.73,223.54000000000002
53079883,2023-02-09,-257.1,-33.56
53079883,2023-02-10,-550.8,-584.3599999999999
53079883,2023-02-14,10.57,-573.7899999999998
53085668,2023-01-31,,199.11
53085668,2023-02-05,106.54,305.65000000000003
53085668,2023-02-05,-75.06,230.59000000000003
53085668,2023-02-07,-945.2,-714.61
53085668,2023-02-10,-101.56,-816.1700000000001
53085668,2023-02-11,-117.16,-933.33
53085668,2023-02-14,41.25,-892.08
53085668,2023-02-14,-24.04,-916.12
53086727,2023-01-31,,408.74
53086727,2023-02-02,115.29,524.03
53086727,2023-02-10,-1362.1,-838.0699999999999
53089607,2023-01-31,,567.87
53089607,2023-02-01,161.89,729.76
53089607,2023-02-02,147.42,877.18
53089607,2023-02-05,-176.88,700.3
53089607,2023-02-11,161.33,861.63
53089607,2023-02-12,-137.14,724.49
53089607,2023-02-13,71.18,795.6700000000001
53091928,2023-01-31,,235.6
53091928,2023-02-02,-248.7,-13.099999999999994
53091928,2023-02-06,-128.13,-141.23
53091928,2023-02-07,1741.9,1600.67
53091928,2023-02-07,-166.24,1434.43
53091928,2023-02-09,-114.01,1320.42
53091928,2023-02-11,28.8,1349.22
53091928,2023-02-12,37.22,1386.44
53107499,2023-01-31,,237.09
53107499,2023-02-01,83.86,320.95
53107499,2023-02-09,-58.86,262.09000000000003
53107499,2023-02-13,168.68,430.77
53107499,2023-02-13,-70.54,360.23
53107499,2023-02-14,-40.13,320.1
53161068,2023-01-31,,945.53
53161068,2023-02-02,962.8,1908.33
53161068,2023-02-02,177.36,2085.69
53161068,2023-02-03,62.59,2148.2799999999997
53161068,2023-02-03,-1566.6,581.6800000000001
53161068,2023-02-04,-69.83,511.8500000000001
53161068,2023-02-05,91.56,603.4100000000001
53161068,2023-02-05,-81.18,522.23
53161068,2023-02-05,-480.6,41.63000000000005
53161068,2023-02-07,108.31,149.94000000000005
53161068,2023-02-10,107.66,257.6
53161068,2023-02-10,50.5,308.1
53170488,2023-01-31,,219.2
53170488,2023-02-04,-73.5,145.7
53170488,2023-02-08,50.31,196.01
53192110,2023-01-31,,588.04
53192110,2023-02-06,117.46,705.5
53192110,2023-02-07,-53.78,651.7199999999999
53192110,2023-02-14,-88.36,563.3599999999999
53204515,2023-01-31,,689.65
53204515,2023-02-02,83.33,772.98
53204515,2023-02-04,-136.51,636.47
53204515,2023-02-06,114.15,750.62
53211412,2023-01-31,,69.51
53211412,2023-02-05,93.57,163.07999999999998
53211412,2023-02-07,-101.5,61.58
53211412,2023-02-09,-20.18,41.4
53211412,2023-02-11,41.89,83.28999999999999
53211412,2023-02-11,-197.9,-114.61000000000001
53211412,2023-02-12,121.68,7.069999999999993
53211412,2023-02-13,902.0,909.0699999999999
53211412,2023-02-13,-50.68,858.39
53234515,2023-01-31,,854.67
53234515,2023-02-01,-70.5,784.17
53234515,2023-02-02,54.57,838.74
53234515,2023-02-04,1349.2,2187.94
53234515,2023-02-05,148.33,2336.27
53234515,2023-02-06,8.35,2344.62
53240505,2023-01-31,,188.87
53240505,2023-02-03,119.64,308.51
53240505,2023-02-14,-37.21,271.3
53240505,2023-02-14,-88.35,182.95000000000002
53260868,2023-01-31,,966.85
53260868,2023-02-01,208.23,1175.08
53260868,2023-02-02,134.24,1309.32
53260868,2023-02-07,-1429.1,-119.77999999999997
53260868,2023-02-10,97.78,-21.99999999999997
53260868,2023-02-12,-25.98,-47.979999999999976
53332086,2023-01-31,,273.51
53332086,2023-02-03,-98.44,175.07
53332086,2023-02-06,116.99,292.06
53332086,2023-02-06,114.95,407.01
53332086,2023-02-09,-85.45,321.56
53332086,2023-02-12,-79.05,242.51
53332086,2023-02-14,-59.91,182.6
53366488,2023-01-31,,337.18
53366488,2023-02-01,115.41,452.59000000000003
53366488,2023-02-02,-104.72,347.87
53366488,2023-02-03,110.54,458.41
53366488,2023-02-04,-134.24,324.17
53366488,2023-02-07,107.54,431.71000000000004
53366488,2023-02-10,-102.92,328.79
53366488,2023-02-13,76.11,404.90000000000003
53376344,2023-01-31,,228.65
53376344,2023-02-02,81.01,309.66
53376344,2023-02-03,-133.94,175.72000000000003
53376344,2023-02-04,35.52,211.24000000000004
53376344,2023-02-05,85.78,297.02000000000004
53376344,2023-02-14,1365.0,1662.02
53380359,2023-01-31,,0.81
53380359,2023-02-01,-133.29,-132.48
53380359,2023-02-04,78.39,-54.08999999999999
53380359,2023-02-08,134.23,80.14
53380359,2023-02-08,-49.6,30.54
53380359,2023-02-08,-113.92,-83.38
53380359,2023-02-08,-128.8,-212.18
53380359,2023-02-13,767.3,555.1199999999999
53380359,2023-02-13,384.8,939.9199999999998
53421312,2023-01-31,,937.86
53421312,2023-02-03,-40.39,897.47
53421312,2023-02-04,44.37,941.84
53421312,2023-02-04,-199.43,742.41
53421312,2023-02-07,-13.71,728.7
53421312,2023-02-08,135.45,864.15
53421312,2023-02-11,-69.79,794.36
53421312,2023-02-12,126.99,921.3499999999999
53496996,2023-01-31,,303.15
53496996,2023-02-01,146.28,449.42999999999995
53496996,2023-02-02,74.71,524.14
53496996,2023-02-05,-106.43,417.71
53496996,2023-02-07,95.78,513.49
53496996,2023-02-11,149.19,662.68
53496996,2023-02-12,107.03,769.7099999999999
53502347,2023-01-31,,18.89
53502347,2023-02-01,84.14,103.03
53502347,2023-02-01,-490.9,-387.87
53502347,2023-02-08,-123.06,-510.93
53502347,2023-02-10,133.46,-377.47
53502347,2023-02-14,-208.0,-585.47
53502347,2023-02-14,-1469.3,-2054.77
53513558,2023-01-31,,235.44
53513558,2023-02-02,-100.89,134.55
53513558,2023-02-04,-155.63,-21.079999999999984
53513558,2023-02-05,-700.4,-721.48
53513558,2023-02-08,161.43,-560.05
53513558,2023-02-09,59.28,-500.76999999999987
53518299,2023-01-31,,953.96
53518299,2023-02-01,-116.27,837.69
53518299,2023-02-08,46.43,884.12
53518299,2023-02-10,-134.33,749.79
53538823,2023-01-31,,750.37
53538823,2023-02-05,-78.82,671.55
53538823,2023-02-06,23.13,694.6800000000001
53538823,2023-02-06,-405.7,288.98
53538823,2023-02-08,-57.77,231.21
53634705,2023-01-31,,853.12
53634705,2023-02-05,151.27,1004.39
53634705,2023-02-05,63.21,1067.6
53634705,2023-02-14,-223.99,843.61
53665038,2023-01-31,,624.95
53665038,2023-02-02,27.52,652.47
53665038,2023-02-07,-27.75,624.72
53665038,2023-02-09,-255.62,369.1
53665038,2023-02-13,113.04,482.14000000000004
53727603,2023-01-31,,517.25
53727603,2023-02-02,124.68,641.9300000000001
53727603,2023-02-04,92.05,733.98
53727603,2023-02-08,63.18,797.16
53727603,2023-02-10,-2476.1,-1678.94
53727603,2023-02-11,-1137.9,-2816.84
53727603,2023-02-13,66.54,-2750.3
53727603,2023-02-13,-75.37,-2825.67
53753986,2023-01-31,,252.69
53753986,2023-02-03,-120.33,132.36
53753986,2023-02-04,-1059.1,-926.7399999999999
53753986,2023-02-06,-165.67,-1092.4099999999999
53753986,2023-02-11,80.75,-1011.6599999999999
53753986,2023-02-12,860.8,-150.8599999999999
53754887,2023-01-31,,162.05
53754887,2023-02-02,102.25,264.3
53754887,2023-02-06,149.07,413.37
53754887,2023-02-09,54.92,468.29
53762957,2023-01-31,,245.78
53762957,2023-02-01,-101.12,144.66
53762957,2023-02-09,-179.65,-34.99000000000001
53762957,2023-02-10,149.19,114.19999999999999
53762957,2023-02-10,-100.16,14.039999999999992
53762957,2023-02-11,134.16,148.2
53762957,2023-02-11,-108.92,39.27999999999999
53762957,2023-02-11,-142.72,-103.44000000000001
53762957,2023-02-12,-150.86,-254.3
53762957,2023-02-14,51.9,-202.4
53762957,2023-02-14,-155.82,-358.22
53764356,2023-01-31,,447.88
53764356,2023-02-01,83.37,531.25
53764356,2023-02-02,197.62,728.87
53764356,2023-02-02,-74.82,654.05
53764356,2023-02-04,136.2,790.25
53764356,2023-02-04,-75.94,714.31
53764356,2023-02-07,-84.19,630.12
53764356,2023-02-08,-144.78,485.34000000000003
53764356,2023-02-10,65.52,550.86
53764356,2023-02-11,-159.34,391.52
53764356,2023-02-12,-179.93,211.58999999999997
53831793,2023-01-31,,799.66
53831793,2023-02-06,-143.57,656.0899999999999
53831793,2023-02-08,-110.44,545.65
53831793,2023-02-08,-159.35,386.29999999999995
53831793,2023-02-09,103.19,489.49
53831793,2023-02-10,135.89,625.38
53831793,2023-02-13,1226.1,1851.48
53831793,2023-02-13,127.43,1978.91
53845552,2023-01-31,,285.52
53845552,2023-02-06,967.8,1253.32
53845552,2023-02-09,-82.54,1170.78
53845615,2023-01-31,,597.04
53845615,2023-02-05,-47.51,549.53
53845615,2023-02-06,71.0,620.53
53845615,2023-02-06,-63.7,556.8299999999999
53845615,2023-02-07,-100.78,456.04999999999995
53845615,2023-02-07,-151.21,304.84
53845615,2023-02-10,7.29,312.13
53845615,2023-02-10,-1052.9,-740.7700000000001
53858816,2023-01-31,,539.38
53858816,2023-02-01,-92.2,447.18
53858816,2023-02-03,-98.53,348.65
53858816,2023-02-05,33.32,381.96999999999997
53858816,2023-02-05,-105.91,276.06
53858816,2023-02-09,-156.03,120.03
53858816,2023-02-11,1231.3,1351.33
53858816,2023-02-12,-113.78,1237.55
53884266,2023-01-31,,21.72
53884266,2023-02-12,185.51,207.23
53884266,2023-02-13,-85.84,121.38999999999999
53884266,2023-02-13,-107.98,13.409999999999982
53884626,2023-01-31,,478.38
53884626,2023-02-02,-1413.6,-935.2199999999999
53884626,2023-02-03,115.71,-819.5099999999999
53884626,2023-02-07,-88.86,-908.3699999999999
53884626,2023-02-09,134.0,-774.3699999999999
53884626,2023-02-13,1525.2,750.8300000000002
53884626,2023-02-13,74.01,824.8400000000001
53887772,2023-01-31,,541.43
53887772,2023-02-02,65.2,606.63
53887772,2023-02-02,-109.3,497.3299999999999
53887772,2023-02-04,-136.2,361.13
53887772,2023-02-06,-55.36,305.77
53887772,2023-02-06,-114.95,190.81999999999996
53887772,2023-02-11,-42.19,148.62999999999997
53887772,2023-02-11,-142.53,6.099999999999966
53887772,2023-02-14,102.09,108.18999999999997
53959112,2023-01-31,,103.99
53959112,2023-02-06,159.06,263.05
53959112,2023-02-06,60.77,323.82
53959112,2023-02-07,135.7,459.52
53959112,2023-02-07,-71.14,388.38
53959112,2023-02-08,52.99,441.37
53959112,2023-02-09,102.59,543.96
53959112,2023-02-10,-74.94,469.02
53960481,2023-01-31,,490.82
53960481,2023-02-04,103.05,593.87
53960481,2023-02-06,102.12,695.99
53960481,2023-02-08,74.39,770.38
